refactoring,file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
0,\DATASET\abfiles\r0\c28\before\SearchSwingWorkerFactoryTest.java,mtgdeckbuilder.frontend.SearchSwingWorkerFactoryTest,class,5,5,0,5,2,1,0,5,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,13,0,0,0,0,0,1,0,5,0,5,0,0,0,0,29,1,0
0,\DATASET\abfiles\r0\c28\before\CardImageDownloader.java,mtgdeckbuilder.backend.CardImageDownloader,class,4,10,6,4,6,1,0,8,0,0.4761905,0.0,0.0,3,0,3,0,0,0,3,0,0,0,7,4,0,7,0,0,7,0,0,33,1,1,0,0,0,8,1,10,4,10,2,0,0,0,37,1,0
0,\DATASET\abfiles\r0\c28\before\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel,class,4,7,3,4,4,5,0,8,0,0.4375,,,4,0,1,3,0,0,1,0,0,0,4,0,0,4,0,0,4,0,0,40,0,0,0,0,0,4,0,4,0,4,0,1,0,0,21,1,0
0,\DATASET\abfiles\r0\c28\before\SearchButtonPanelTest.java,mtgdeckbuilder.frontend.SearchButtonPanelTest,class,5,5,0,5,3,1,0,16,0,0.2,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,2,0,5,0,0,2,0,2,30,1,0,0,1,0,12,0,9,0,9,1,0,0,0,70,1,0
0,\DATASET\abfiles\r0\c28\before\SearchTopic.java,mtgdeckbuilder.topics.SearchTopic,class,1,8,7,1,3,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,0,1,0,0,0,0,0,1,0,1,1,0,1,0,10,1,0
0,\DATASET\abfiles\r0\c28\before\MainFrame.java,mtgdeckbuilder.frontend.MainFrame,class,22,23,1,22,3,6,0,17,1,0.45454547,,,3,0,1,2,0,0,1,0,0,0,11,0,0,11,0,0,11,0,0,62,0,0,0,0,0,2,6,19,0,19,0,1,0,0,75,1,0
0,\DATASET\abfiles\r0\c28\before\SearchedCardsDisplayPanelTest.java,mtgdeckbuilder.frontend.SearchedCardsDisplayPanelTest,class,4,4,0,4,2,1,0,10,0,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,1,0,4,0,0,1,0,0,15,0,0,0,0,0,2,2,5,0,4,0,0,0,0,37,1,0
0,\DATASET\abfiles\r0\c28\before\ProgressTopic.java,mtgdeckbuilder.topics.ProgressTopic,class,1,8,7,1,8,1,0,5,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,29,0,3,0,0,0,0,0,1,0,1,1,0,1,0,26,1,0
0,\DATASET\abfiles\r0\c28\before\SearchSwingWorker.java,mtgdeckbuilder.frontend.SearchSwingWorker,class,10,13,3,10,9,2,0,16,7,0.6883118,0.0,0.0,7,0,4,0,3,0,7,0,0,0,11,0,0,11,0,0,9,0,0,61,1,1,0,1,0,5,2,14,4,14,1,0,0,0,49,1,0
0,\DATASET\abfiles\r0\c28\before\MainFrame.java,mtgdeckbuilder.frontend.MainFrame$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
0,\DATASET\abfiles\r0\c28\before\ProgressTopic.java,mtgdeckbuilder.topics.ProgressTopic$Subscriber,interface,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
0,\DATASET\abfiles\r0\c28\before\SearchTopicTest.java,mtgdeckbuilder.topics.SearchTopicTest,class,3,3,0,3,1,1,0,8,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,14,0,0,0,0,0,3,2,4,0,4,0,0,0,0,26,1,0
0,\DATASET\abfiles\r0\c28\before\SearchSwingWorkerTest.java,mtgdeckbuilder.frontend.SearchSwingWorkerTest,class,14,14,0,14,3,1,0,19,0,0.44444442,0.0,0.0,3,0,3,0,0,0,3,0,0,0,12,4,0,12,0,0,4,0,0,36,0,0,0,0,0,8,11,12,0,12,0,0,0,0,74,1,0
0,\DATASET\abfiles\r0\c28\before\SearchSwingWorkerFactory.java,mtgdeckbuilder.frontend.SearchSwingWorkerFactory,class,7,13,6,7,2,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,0,0,5,0,0,5,0,0,17,1,0,0,0,0,0,0,5,0,5,0,0,0,0,25,1,0
0,\DATASET\abfiles\r0\c28\before\CardImageDownloaderTest.java,mtgdeckbuilder.backend.CardImageDownloaderTest,class,10,11,1,10,5,1,0,14,0,0.6133334,0.0,0.0,5,0,5,0,0,0,5,0,0,0,15,12,0,15,0,0,12,0,0,61,0,0,0,0,0,26,18,16,7,16,0,0,0,0,64,1,0
0,\DATASET\abfiles\r0\c28\before\ProgressTopicTest.java,mtgdeckbuilder.topics.ProgressTopicTest,class,4,4,0,4,5,1,0,13,0,0.13333334,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,34,0,0,0,0,0,0,13,4,0,4,0,0,0,0,23,1,0
0,\DATASET\abfiles\r0\c28\before\SearchTopic.java,mtgdeckbuilder.topics.SearchTopic$Subscriber,interface,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
1,\DATASET\abfiles\r0\c38\after\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel$Anonymous1,anonymous,3,3,0,3,2,1,0,5,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,2,0,1,0,1,1,0,0,0,15,-1,0
1,\DATASET\abfiles\r0\c38\after\SearchSwingWorkerManagerTest.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManagerTest,class,20,24,4,20,13,1,0,33,0,0.75,0.0,0.0,12,0,9,3,0,0,9,0,0,0,12,4,1,11,0,0,6,0,0,149,1,0,0,1,0,10,8,16,0,16,2,3,1,0,103,1,3
1,\DATASET\abfiles\r0\c38\after\CardImageDownloader.java,mtgdeckbuilder.backend.CardImageDownloader,class,4,9,5,4,5,1,0,5,0,0.33333334,0.0,0.0,2,0,2,0,0,0,2,0,0,0,6,4,0,6,0,0,6,0,0,26,0,1,0,0,0,8,1,9,4,9,2,0,0,0,37,1,0
1,\DATASET\abfiles\r0\c38\after\CardImageDownloadProgressHarvest.java,mtgdeckbuilder.backend.CardImageDownloadProgressHarvest,interface,0,5,5,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
1,\DATASET\abfiles\r0\c38\after\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel,class,6,10,4,6,4,5,0,8,0,0.5,,,4,0,1,3,0,0,1,0,0,0,5,0,0,5,0,0,5,0,0,63,0,0,0,0,0,4,0,5,0,5,0,1,1,0,24,1,0
1,\DATASET\abfiles\r0\c38\after\SearchSwingWorkerManagerTest.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManagerTest$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
1,\DATASET\abfiles\r0\c38\after\StartedUpdate.java,mtgdeckbuilder.frontend.swingworkers.StartedUpdate,class,1,2,1,1,2,2,0,0,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0
1,\DATASET\abfiles\r0\c38\after\SearchButtonPanelTest.java,mtgdeckbuilder.frontend.SearchButtonPanelTest,class,7,7,0,7,2,1,0,18,0,0.33333334,0.0,0.0,2,0,2,0,0,0,2,0,0,0,6,2,0,6,0,0,2,0,2,25,0,0,0,0,0,11,1,10,0,10,0,0,0,0,63,1,0
1,\DATASET\abfiles\r0\c38\after\SearchButtonPanelWithSearchProgressHarvestTest.java,mtgdeckbuilder.frontend.SearchButtonPanelWithSearchProgressHarvestTest$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,12,-1,0
1,\DATASET\abfiles\r0\c38\after\SearchSwingWorkerManager.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManager$SearchSwingWorker,innerclass,10,10,0,10,9,2,0,18,0,0.5,0.0,0.0,4,0,0,1,3,0,3,0,0,0,4,0,0,4,0,0,3,0,0,51,2,1,0,1,0,0,4,8,2,8,1,1,0,0,37,2,1
1,\DATASET\abfiles\r0\c38\after\SearchSwingWorkerManagerTest.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManagerTest$Anonymous2,anonymous,2,2,0,2,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,-1,0
1,\DATASET\abfiles\r0\c38\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame,class,19,20,1,19,3,6,0,17,1,0.4074074,,,3,0,1,2,0,0,1,0,0,0,9,0,0,9,0,0,9,0,0,60,0,0,0,0,0,2,6,17,0,17,0,1,0,0,71,1,0
1,\DATASET\abfiles\r0\c38\after\PartDoneUpdate.java,mtgdeckbuilder.frontend.swingworkers.PartDoneUpdate,class,1,3,2,1,2,2,0,0,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0
1,\DATASET\abfiles\r0\c38\after\SearchSwingWorkerManagerTest.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManagerTest$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,3,1,0,1,0,0,0,0,14,-1,0
1,\DATASET\abfiles\r0\c38\after\SearchSwingWorkerManager.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManager,class,7,14,7,7,4,2,0,2,0,0.65,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,0,0,5,0,0,4,0,0,74,1,0,0,0,0,0,0,5,0,5,0,0,1,0,31,1,0
1,\DATASET\abfiles\r0\c38\after\ProgressUpdate.java,mtgdeckbuilder.frontend.swingworkers.ProgressUpdate,class,0,3,3,0,1,1,2,0,0,0.0,,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1024,0
1,\DATASET\abfiles\r0\c38\after\SearchProgressHarvest.java,mtgdeckbuilder.frontend.swingworkers.SearchProgressHarvest,interface,0,9,9,0,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
1,\DATASET\abfiles\r0\c38\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
1,\DATASET\abfiles\r0\c38\after\SearchSwingWorkerManager.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManager$SearchSwingWorker$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
1,\DATASET\abfiles\r0\c38\after\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel$GuiUpdater,innerclass,2,2,0,2,5,1,0,4,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,6,0,1,3,1,0,0,0,0,16,2,0
1,\DATASET\abfiles\r0\c38\after\SearchButtonPanelWithSearchProgressHarvestTest.java,mtgdeckbuilder.frontend.SearchButtonPanelWithSearchProgressHarvestTest,class,9,9,0,9,8,1,0,25,0,0.671875,0.0,0.0,8,0,8,0,0,0,8,0,0,0,8,1,0,8,0,0,5,0,1,57,0,0,0,0,0,17,5,8,0,9,0,1,0,0,62,1,2
1,\DATASET\abfiles\r0\c38\after\SearchSwingWorkerManagerTest.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManagerTest$SearchProgressHarvestStub,innerclass,2,2,0,2,6,1,0,3,5,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,0,0,5,32,0,0,0,0,0,5,0,10,0,5,0,0,0,0,36,2,1
1,\DATASET\abfiles\r0\c38\after\CardImageDownloaderTest.java,mtgdeckbuilder.backend.CardImageDownloaderTest,class,10,11,1,10,5,1,0,12,0,0.5733334,0.0,0.0,5,0,5,0,0,0,5,0,0,0,15,12,0,15,0,0,12,0,0,59,0,0,0,0,0,26,17,16,7,16,0,0,0,0,64,1,0
0,\DATASET\abfiles\r0\c38\before\SearchedCardsDisplayPanel.java,mtgdeckbuilder.frontend.SearchedCardsDisplayPanel,class,4,6,2,4,2,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
0,\DATASET\abfiles\r0\c38\before\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel$Anonymous1,anonymous,2,2,0,2,2,1,0,6,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,2,0,1,0,1,1,0,0,0,13,-1,0
0,\DATASET\abfiles\r0\c38\before\SearchSwingWorkerFactoryTest.java,mtgdeckbuilder.frontend.SearchSwingWorkerFactoryTest,class,5,5,0,5,2,1,0,5,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,13,0,0,0,0,0,1,0,5,0,5,0,0,0,0,29,1,0
0,\DATASET\abfiles\r0\c38\before\CardImageDownloader.java,mtgdeckbuilder.backend.CardImageDownloader,class,4,10,6,4,6,1,0,8,0,0.4761905,0.0,0.0,3,0,3,0,0,0,3,0,0,0,7,4,0,7,0,0,7,0,0,33,1,1,0,0,0,8,1,10,4,10,2,0,0,0,37,1,0
0,\DATASET\abfiles\r0\c38\before\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel,class,4,7,3,4,4,5,0,8,0,0.4375,,,4,0,1,3,0,0,1,0,0,0,4,0,0,4,0,0,4,0,0,40,0,0,0,0,0,4,0,4,0,4,0,1,0,0,21,1,0
0,\DATASET\abfiles\r0\c38\before\SearchButtonPanelTest.java,mtgdeckbuilder.frontend.SearchButtonPanelTest,class,5,5,0,5,3,1,0,16,0,0.2,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,2,0,5,0,0,2,0,2,30,1,0,0,1,0,12,0,9,0,9,1,0,0,0,70,1,0
0,\DATASET\abfiles\r0\c38\before\SearchTopic.java,mtgdeckbuilder.topics.SearchTopic,class,1,8,7,1,3,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,0,1,0,0,0,0,0,1,0,1,1,0,1,0,10,1,0
0,\DATASET\abfiles\r0\c38\before\MainFrame.java,mtgdeckbuilder.frontend.MainFrame,class,22,23,1,22,3,6,0,17,1,0.45454547,,,3,0,1,2,0,0,1,0,0,0,11,0,0,11,0,0,11,0,0,62,0,0,0,0,0,2,6,19,0,19,0,1,0,0,75,1,0
0,\DATASET\abfiles\r0\c38\before\SearchedCardsDisplayPanelTest.java,mtgdeckbuilder.frontend.SearchedCardsDisplayPanelTest,class,4,4,0,4,2,1,0,10,0,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,1,0,4,0,0,1,0,0,15,0,0,0,0,0,2,2,5,0,4,0,0,0,0,37,1,0
0,\DATASET\abfiles\r0\c38\before\ProgressTopic.java,mtgdeckbuilder.topics.ProgressTopic,class,1,8,7,1,8,1,0,5,0,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,29,0,3,0,0,0,0,0,1,0,1,1,0,1,0,26,1,0
0,\DATASET\abfiles\r0\c38\before\SearchSwingWorker.java,mtgdeckbuilder.frontend.SearchSwingWorker,class,10,13,3,10,9,2,0,16,7,0.6883118,0.0,0.0,7,0,4,0,3,0,7,0,0,0,11,0,0,11,0,0,9,0,0,61,1,1,0,1,0,5,2,14,4,14,1,0,0,0,49,1,0
0,\DATASET\abfiles\r0\c38\before\MainFrame.java,mtgdeckbuilder.frontend.MainFrame$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
0,\DATASET\abfiles\r0\c38\before\ProgressTopic.java,mtgdeckbuilder.topics.ProgressTopic$Subscriber,interface,0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0
0,\DATASET\abfiles\r0\c38\before\SearchTopicTest.java,mtgdeckbuilder.topics.SearchTopicTest,class,3,3,0,3,1,1,0,8,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,14,0,0,0,0,0,3,2,4,0,4,0,0,0,0,26,1,0
0,\DATASET\abfiles\r0\c38\before\SearchSwingWorkerTest.java,mtgdeckbuilder.frontend.SearchSwingWorkerTest,class,14,14,0,14,3,1,0,19,0,0.44444442,0.0,0.0,3,0,3,0,0,0,3,0,0,0,12,4,0,12,0,0,4,0,0,36,0,0,0,0,0,8,11,12,0,12,0,0,0,0,74,1,0
0,\DATASET\abfiles\r0\c38\before\SearchSwingWorkerFactory.java,mtgdeckbuilder.frontend.SearchSwingWorkerFactory,class,7,13,6,7,2,1,0,1,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,5,0,0,5,0,0,5,0,0,17,1,0,0,0,0,0,0,5,0,5,0,0,0,0,25,1,0
0,\DATASET\abfiles\r0\c38\before\CardImageDownloaderTest.java,mtgdeckbuilder.backend.CardImageDownloaderTest,class,10,11,1,10,5,1,0,14,0,0.6133334,0.0,0.0,5,0,5,0,0,0,5,0,0,0,15,12,0,15,0,0,12,0,0,61,0,0,0,0,0,26,18,16,7,16,0,0,0,0,64,1,0
0,\DATASET\abfiles\r0\c38\before\ProgressTopicTest.java,mtgdeckbuilder.topics.ProgressTopicTest,class,4,4,0,4,5,1,0,13,0,0.13333334,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,34,0,0,0,0,0,0,13,4,0,4,0,0,0,0,23,1,0
0,\DATASET\abfiles\r0\c38\before\SearchTopic.java,mtgdeckbuilder.topics.SearchTopic$Subscriber,interface,0,0,0,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
1,\DATASET\abfiles\r0\c39\after\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel$Anonymous1,anonymous,3,3,0,3,2,1,0,5,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,2,0,1,0,1,1,0,0,0,15,-1,0
1,\DATASET\abfiles\r0\c39\after\SearchSwingWorkerManagerTest.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManagerTest,class,20,24,4,20,13,1,0,33,0,0.75,0.0,0.0,12,0,9,3,0,0,9,0,0,0,12,4,1,11,0,0,6,0,0,149,1,0,0,1,0,10,8,16,0,16,2,3,1,0,103,1,3
1,\DATASET\abfiles\r0\c39\after\CardImageDownloader.java,mtgdeckbuilder.backend.CardImageDownloader,class,4,9,5,4,5,1,0,5,0,0.33333334,0.0,0.0,2,0,2,0,0,0,2,0,0,0,6,4,0,6,0,0,6,0,0,26,0,1,0,0,0,8,1,9,4,9,2,0,0,0,37,1,0
1,\DATASET\abfiles\r0\c39\after\CardImageDownloadProgressHarvest.java,mtgdeckbuilder.backend.CardImageDownloadProgressHarvest,interface,0,5,5,0,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
1,\DATASET\abfiles\r0\c39\after\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel,class,6,10,4,6,4,5,0,8,0,0.5,,,4,0,1,3,0,0,1,0,0,0,5,0,0,5,0,0,5,0,0,63,0,0,0,0,0,4,0,5,0,5,0,1,1,0,24,1,0
1,\DATASET\abfiles\r0\c39\after\SearchSwingWorkerManagerTest.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManagerTest$Anonymous3,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
1,\DATASET\abfiles\r0\c39\after\StartedUpdate.java,mtgdeckbuilder.frontend.swingworkers.StartedUpdate,class,1,2,1,1,2,2,0,0,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0
1,\DATASET\abfiles\r0\c39\after\SearchButtonPanelTest.java,mtgdeckbuilder.frontend.SearchButtonPanelTest,class,7,7,0,7,2,1,0,18,0,0.33333334,0.0,0.0,2,0,2,0,0,0,2,0,0,0,6,2,0,6,0,0,2,0,2,25,0,0,0,0,0,11,1,10,0,10,0,0,0,0,63,1,0
1,\DATASET\abfiles\r0\c39\after\SearchButtonPanelWithSearchProgressHarvestTest.java,mtgdeckbuilder.frontend.SearchButtonPanelWithSearchProgressHarvestTest$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,12,-1,0
1,\DATASET\abfiles\r0\c39\after\SearchSwingWorkerManager.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManager$SearchSwingWorker,innerclass,10,10,0,10,9,2,0,18,0,0.5,0.0,0.0,4,0,0,1,3,0,3,0,0,0,4,0,0,4,0,0,3,0,0,51,2,1,0,1,0,0,4,8,2,8,1,1,0,0,37,2,1
1,\DATASET\abfiles\r0\c39\after\SearchSwingWorkerManagerTest.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManagerTest$Anonymous2,anonymous,2,2,0,2,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,-1,0
1,\DATASET\abfiles\r0\c39\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame,class,19,20,1,19,3,6,0,17,1,0.4074074,,,3,0,1,2,0,0,1,0,0,0,9,0,0,9,0,0,9,0,0,60,0,0,0,0,0,2,6,17,0,17,0,1,0,0,71,1,0
1,\DATASET\abfiles\r0\c39\after\PartDoneUpdate.java,mtgdeckbuilder.frontend.swingworkers.PartDoneUpdate,class,1,3,2,1,2,2,0,0,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0
1,\DATASET\abfiles\r0\c39\after\SearchSwingWorkerManagerTest.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManagerTest$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,3,1,0,1,0,0,0,0,14,-1,0
1,\DATASET\abfiles\r0\c39\after\SearchSwingWorkerManager.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManager,class,7,14,7,7,4,2,0,2,0,0.65,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,0,0,5,0,0,4,0,0,74,1,0,0,0,0,0,0,5,0,5,0,0,1,0,31,1,0
1,\DATASET\abfiles\r0\c39\after\ProgressUpdate.java,mtgdeckbuilder.frontend.swingworkers.ProgressUpdate,class,0,3,3,0,1,1,2,0,0,0.0,,,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1024,0
1,\DATASET\abfiles\r0\c39\after\SearchProgressHarvest.java,mtgdeckbuilder.frontend.swingworkers.SearchProgressHarvest,interface,0,9,9,0,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0
1,\DATASET\abfiles\r0\c39\after\MainFrame.java,mtgdeckbuilder.frontend.MainFrame$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
1,\DATASET\abfiles\r0\c39\after\SearchSwingWorkerManager.java,mtgdeckbuilder.frontend.swingworkers.SearchSwingWorkerManager$SearchSwingWorker$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
1,\DATASET\abfiles\r0\c39\after\SearchButtonPanel.java,mtgdeckbuilder.frontend.SearchButtonPanel$GuiUpdater,innerclass,2,2,0,2,5,1,0,4,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,21,0,0,0,0,0,6,0,1,3,1,0,0,0,0,16,2,0
