refactoring,file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
0,\DATASET\abfiles\r0\c207\before\FrontEndTestingUtils.java,mtgdeckbuilder.FrontEndTestingUtils$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
1,\DATASET\abfiles\r1\c8\after\TextProcessor.java,FinalProject.TextProcessor,class,4,5,1,4,39,1,0,24,5,0.61904764,0.0,0.0,7,7,7,0,0,0,7,0,0,0,3,3,0,3,0,0,0,0,9,169,8,3,7,2,1,45,11,33,11,23,7,0,0,0,81,1,0
1,\DATASET\abfiles\r1\c8\after\Dictionary.java,FinalProject.Dictionary,class,2,4,2,2,43,1,0,27,9,0.42857143,0.0,0.0,7,2,4,3,0,0,4,0,0,0,1,0,0,1,0,0,0,0,7,145,12,12,8,2,6,24,25,46,26,24,3,0,1,0,109,1,0
1,\DATASET\abfiles\r1\c8\after\Compressor.java,FinalProject.Compressor$CharNodeComparator,innerclass,1,1,0,1,5,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,4,0,0,0,5,10,0
1,\DATASET\abfiles\r1\c8\after\zzz.java,FinalProject.zzz,class,0,0,0,0,1,1,0,2,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,1,0
1,\DATASET\abfiles\r1\c8\after\Dictionary.java,FinalProject.Dictionary$Node,innerclass,1,1,0,1,3,1,0,0,0,0.5555556,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,15,2,0,0,0,0,0,0,2,0,3,0,0,0,0,19,2,0
1,\DATASET\abfiles\r1\c8\after\Compressor.java,FinalProject.Compressor,class,4,5,1,4,21,1,0,21,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,170,3,9,7,6,5,7,24,34,10,21,4,0,2,0,49,1,0
1,\DATASET\abfiles\r1\c8\after\Decompressor.java,FinalProject.Decompressor,class,4,5,1,4,19,1,0,23,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,157,3,5,7,5,3,4,12,26,5,19,5,0,2,0,49,1,0
1,\DATASET\abfiles\r1\c8\after\Decompressor.java,FinalProject.Decompressor$CharNodeComparator,innerclass,1,1,0,1,5,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,4,0,0,0,5,10,0
1,\DATASET\abfiles\r1\c8\after\Decompressor.java,FinalProject.Decompressor$CharNode,innerclass,1,1,0,1,11,1,0,6,19,0.71212125,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,0,0,6,0,0,0,0,0,49,6,0,0,0,0,0,0,13,0,6,0,0,0,0,22,10,0
1,\DATASET\abfiles\r1\c8\after\Compressor.java,FinalProject.Compressor$CharNode,innerclass,1,1,0,1,10,1,0,0,29,0.78333336,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,0,0,6,0,0,0,0,0,41,6,0,0,0,0,0,0,7,0,6,0,0,0,0,21,10,0
0,\DATASET\abfiles\r1\c8\before\TextProcessor.java,FinalProject.TextProcessor,class,6,7,1,6,57,1,0,37,9,0.42857143,0.0,0.0,7,7,7,0,0,0,7,0,0,0,1,1,0,1,0,0,0,0,9,314,10,12,14,7,6,51,36,63,20,38,7,0,2,0,100,1,0
0,\DATASET\abfiles\r1\c8\before\TextProcessor.java,FinalProject.TextProcessor$CharNode,innerclass,1,1,0,1,10,1,0,0,29,0.78333336,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,0,0,6,0,0,0,0,0,41,6,0,0,0,0,0,0,7,0,6,0,0,0,0,21,10,0
0,\DATASET\abfiles\r1\c8\before\Dictionary.java,FinalProject.Dictionary,class,2,4,2,2,37,1,0,24,0,0.2,0.0,0.0,5,0,2,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,4,135,9,10,6,2,6,24,18,42,23,22,3,0,1,0,97,1,0
0,\DATASET\abfiles\r1\c8\before\zzz.java,FinalProject.zzz,class,0,0,0,0,1,1,0,2,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,2,0,2,0,0,0,0,10,1,0
0,\DATASET\abfiles\r1\c8\before\Dictionary.java,FinalProject.Dictionary$Node,innerclass,1,1,0,1,3,1,0,0,0,0.5555556,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,15,2,0,0,0,0,0,0,2,0,3,0,0,0,0,19,2,0
0,\DATASET\abfiles\r1\c8\before\TextProcessor.java,FinalProject.TextProcessor$CharNodeComparator,innerclass,1,1,0,1,5,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,4,0,0,0,5,10,0
1,\DATASET\abfiles\r1\c9\after\TextProcessor.java,FinalProject.TextProcessor,class,4,5,1,4,39,1,0,24,5,0.61904764,0.0,0.0,7,7,7,0,0,0,7,0,0,0,3,3,0,3,0,0,0,0,9,169,8,3,7,2,1,45,11,33,11,23,7,0,0,0,81,1,0
1,\DATASET\abfiles\r1\c9\after\Dictionary.java,FinalProject.Dictionary,class,2,4,2,2,43,1,0,27,9,0.42857143,0.0,0.0,7,2,4,3,0,0,4,0,0,0,1,0,0,1,0,0,0,0,7,145,12,12,8,2,6,24,25,46,26,24,3,0,1,0,109,1,0
1,\DATASET\abfiles\r1\c9\after\Compressor.java,FinalProject.Compressor$CharNodeComparator,innerclass,1,1,0,1,5,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,4,0,0,0,5,10,0
1,\DATASET\abfiles\r1\c9\after\zzz.java,FinalProject.zzz,class,0,0,0,0,1,1,0,2,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,1,0
1,\DATASET\abfiles\r1\c9\after\Dictionary.java,FinalProject.Dictionary$Node,innerclass,1,1,0,1,3,1,0,0,0,0.5555556,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,15,2,0,0,0,0,0,0,2,0,3,0,0,0,0,19,2,0
1,\DATASET\abfiles\r1\c9\after\Compressor.java,FinalProject.Compressor,class,4,5,1,4,21,1,0,21,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,170,3,9,7,6,5,7,24,34,10,21,4,0,2,0,49,1,0
1,\DATASET\abfiles\r1\c9\after\Decompressor.java,FinalProject.Decompressor$CharNodeComparator,innerclass,1,1,0,1,5,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,4,0,0,0,5,10,0
1,\DATASET\abfiles\r1\c9\after\Decompressor.java,FinalProject.Decompressor,class,4,5,1,4,19,1,0,23,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,157,3,5,7,5,3,4,12,26,5,19,5,0,2,0,49,1,0
1,\DATASET\abfiles\r1\c9\after\Decompressor.java,FinalProject.Decompressor$CharNode,innerclass,1,1,0,1,11,1,0,6,19,0.71212125,0.0,0.0,11,0,11,0,0,0,11,0,0,0,6,0,0,6,0,0,0,0,0,49,6,0,0,0,0,0,0,13,0,6,0,0,0,0,22,10,0
1,\DATASET\abfiles\r1\c9\after\Compressor.java,FinalProject.Compressor$CharNode,innerclass,1,1,0,1,10,1,0,0,29,0.78333336,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,0,0,6,0,0,0,0,0,41,6,0,0,0,0,0,0,7,0,6,0,0,0,0,21,10,0
0,\DATASET\abfiles\r1\c9\before\TextProcessor.java,FinalProject.TextProcessor,class,6,7,1,6,57,1,0,37,9,0.42857143,0.0,0.0,7,7,7,0,0,0,7,0,0,0,1,1,0,1,0,0,0,0,9,314,10,12,14,7,6,51,36,63,20,38,7,0,2,0,100,1,0
0,\DATASET\abfiles\r1\c9\before\TextProcessor.java,FinalProject.TextProcessor$CharNode,innerclass,1,1,0,1,10,1,0,0,29,0.78333336,0.0,0.0,10,0,10,0,0,0,10,0,0,0,6,0,0,6,0,0,0,0,0,41,6,0,0,0,0,0,0,7,0,6,0,0,0,0,21,10,0
0,\DATASET\abfiles\r1\c9\before\Dictionary.java,FinalProject.Dictionary,class,2,4,2,2,37,1,0,24,0,0.2,0.0,0.0,5,0,2,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,4,135,9,10,6,2,6,24,18,42,23,22,3,0,1,0,97,1,0
0,\DATASET\abfiles\r1\c9\before\zzz.java,FinalProject.zzz,class,0,0,0,0,1,1,0,2,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,2,0,2,0,0,0,0,10,1,0
0,\DATASET\abfiles\r1\c9\before\Dictionary.java,FinalProject.Dictionary$Node,innerclass,1,1,0,1,3,1,0,0,0,0.5555556,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,15,2,0,0,0,0,0,0,2,0,3,0,0,0,0,19,2,0
0,\DATASET\abfiles\r1\c9\before\TextProcessor.java,FinalProject.TextProcessor$CharNodeComparator,innerclass,1,1,0,1,5,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,4,0,0,0,5,10,0
1,\DATASET\abfiles\r1\c25\after\SortedSet.java,myGUI.SortedSet,interface,1,2,1,1,12,1,0,0,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0
1,\DATASET\abfiles\r1\c25\after\BinarySearchTree.java,myGUI.BinarySearchTree$BinaryNode,innerclass,2,2,0,2,50,1,0,12,23,0.5740741,0.0,0.0,18,0,15,3,0,0,15,0,0,0,2,0,0,2,0,0,0,0,1,109,15,4,28,0,6,5,20,25,2,10,3,0,0,0,114,2,0
1,\DATASET\abfiles\r1\c25\after\BSTtester.java,myGUI.BSTtester,class,2,2,0,2,43,2,0,31,0,0.6666667,0.0,0.0,18,0,17,0,1,0,18,0,0,0,4,0,0,0,0,4,0,0,1,301,0,16,1,8,0,216,25,40,0,41,1,0,0,0,146,1,0
1,\DATASET\abfiles\r1\c25\after\SpellChecker.java,myGUI.SpellChecker,class,2,4,2,2,15,1,0,10,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,51,5,2,2,1,0,20,9,9,4,6,4,0,0,0,69,1,0
1,\DATASET\abfiles\r1\c25\after\TreeTraversal.java,myGUI.TreeTraversal,interface,1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0
1,\DATASET\abfiles\r1\c25\after\BSTtimer.java,myGUI.BSTtimer,class,3,4,1,3,30,1,0,12,15,0.0,0.0,0.0,6,2,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,22,142,0,24,0,0,9,15,37,70,28,55,3,0,0,0,40,1,0
1,\DATASET\abfiles\r1\c25\after\GUI.java,myGUI.GUI,class,2,4,2,2,5,5,0,13,0,0.5535714,0.0,0.0,4,0,2,2,0,0,2,0,0,0,14,1,1,13,0,0,0,0,1,79,0,0,0,0,0,13,23,22,0,18,1,0,0,0,49,1,0
1,\DATASET\abfiles\r1\c25\after\SpellCheckUtil.java,myGUI.SpellCheckUtil,class,2,4,2,2,14,1,0,13,8,0.375,0.0,0.0,8,0,6,2,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,44,2,2,1,1,1,5,0,6,1,6,3,0,0,0,76,1,0
1,\DATASET\abfiles\r1\c25\after\BinarySearchTree.java,myGUI.BinarySearchTree,class,4,9,5,4,107,1,0,40,0,0.42000002,0.0,0.0,25,0,20,5,0,0,20,0,0,0,2,0,0,2,0,0,0,0,2,412,50,8,57,1,16,65,42,52,40,36,4,0,1,0,180,1,0
1,\DATASET\abfiles\r1\c25\after\SpellCheckerGUI.java,myGUI.SpellCheckerGUI,class,1,1,0,1,1,6,0,5,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,4,4,4,0,0,0,0,18,1,0
0,\DATASET\abfiles\r1\c25\before\BSTtimer.java,spellCheckGUI.BSTtimer,class,3,4,1,3,30,1,0,12,15,0.0,0.0,0.0,6,2,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,22,142,0,24,0,0,9,15,37,70,28,55,3,0,0,0,40,1,0
0,\DATASET\abfiles\r1\c25\before\SpellCheckUtil.java,spellCheckGUI.SpellCheckUtil,class,2,4,2,2,14,1,0,13,8,0.375,0.0,0.0,8,0,6,2,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,44,2,2,1,1,1,5,0,6,1,6,3,0,0,0,76,1,0
0,\DATASET\abfiles\r1\c25\before\BinarySearchTree.java,spellCheckGUI.BinarySearchTree,class,4,9,5,4,107,1,0,40,0,0.42000002,0.0,0.0,25,0,20,5,0,0,20,0,0,0,2,0,0,2,0,0,0,0,2,412,50,8,57,1,16,65,42,52,40,36,4,0,1,0,180,1,0
0,\DATASET\abfiles\r1\c25\before\TreeTraversal.java,spellCheckGUI.TreeTraversal,interface,1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0
0,\DATASET\abfiles\r1\c25\before\BinarySearchTree.java,spellCheckGUI.BinarySearchTree$BinaryNode,innerclass,2,2,0,2,50,1,0,12,23,0.5740741,0.0,0.0,18,0,15,3,0,0,15,0,0,0,2,0,0,2,0,0,0,0,1,109,15,4,28,0,6,5,20,25,2,10,3,0,0,0,114,2,0
0,\DATASET\abfiles\r1\c25\before\BSTtester.java,spellCheckGUI.BSTtester,class,2,2,0,2,43,2,0,31,0,0.6666667,0.0,0.0,18,0,17,0,1,0,18,0,0,0,4,0,0,0,0,4,0,0,1,301,0,16,1,8,0,216,25,40,0,41,1,0,0,0,146,1,0
0,\DATASET\abfiles\r1\c25\before\GUI.java,spellCheckGUI.GUI,class,2,4,2,2,5,5,0,13,0,0.5535714,0.0,0.0,4,0,2,2,0,0,2,0,0,0,14,1,1,13,0,0,0,0,1,79,0,0,0,0,0,13,23,22,0,18,1,0,0,0,49,1,0
0,\DATASET\abfiles\r1\c25\before\SortedSet.java,spellCheckGUI.SortedSet,interface,1,2,1,1,12,1,0,0,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0
0,\DATASET\abfiles\r1\c25\before\SpellCheckerGUI.java,spellCheckGUI.SpellCheckerGUI,class,1,1,0,1,1,6,0,5,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,4,4,4,0,0,0,0,18,1,0
0,\DATASET\abfiles\r1\c25\before\SpellChecker.java,spellCheckGUI.SpellChecker,class,2,4,2,2,15,1,0,10,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,51,5,2,2,1,0,20,9,9,4,6,4,0,0,0,69,1,0
1,\DATASET\abfiles\r1\c26\after\SortedSet.java,myGUI.SortedSet,interface,1,2,1,1,12,1,0,0,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0
1,\DATASET\abfiles\r1\c26\after\BinarySearchTree.java,myGUI.BinarySearchTree$BinaryNode,innerclass,2,2,0,2,50,1,0,12,23,0.5740741,0.0,0.0,18,0,15,3,0,0,15,0,0,0,2,0,0,2,0,0,0,0,1,109,15,4,28,0,6,5,20,25,2,10,3,0,0,0,114,2,0
1,\DATASET\abfiles\r1\c26\after\BSTtester.java,myGUI.BSTtester,class,2,2,0,2,43,2,0,31,0,0.6666667,0.0,0.0,18,0,17,0,1,0,18,0,0,0,4,0,0,0,0,4,0,0,1,301,0,16,1,8,0,216,25,40,0,41,1,0,0,0,146,1,0
1,\DATASET\abfiles\r1\c26\after\SpellChecker.java,myGUI.SpellChecker,class,2,4,2,2,15,1,0,10,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,51,5,2,2,1,0,20,9,9,4,6,4,0,0,0,69,1,0
1,\DATASET\abfiles\r1\c26\after\TreeTraversal.java,myGUI.TreeTraversal,interface,1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0
1,\DATASET\abfiles\r1\c26\after\BSTtimer.java,myGUI.BSTtimer,class,3,4,1,3,30,1,0,12,15,0.0,0.0,0.0,6,2,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,22,142,0,24,0,0,9,15,37,70,28,55,3,0,0,0,40,1,0
1,\DATASET\abfiles\r1\c26\after\GUI.java,myGUI.GUI,class,2,4,2,2,5,5,0,13,0,0.5535714,0.0,0.0,4,0,2,2,0,0,2,0,0,0,14,1,1,13,0,0,0,0,1,79,0,0,0,0,0,13,23,22,0,18,1,0,0,0,49,1,0
1,\DATASET\abfiles\r1\c26\after\SpellCheckUtil.java,myGUI.SpellCheckUtil,class,2,4,2,2,14,1,0,13,8,0.375,0.0,0.0,8,0,6,2,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,44,2,2,1,1,1,5,0,6,1,6,3,0,0,0,76,1,0
1,\DATASET\abfiles\r1\c26\after\BinarySearchTree.java,myGUI.BinarySearchTree,class,4,9,5,4,107,1,0,40,0,0.42000002,0.0,0.0,25,0,20,5,0,0,20,0,0,0,2,0,0,2,0,0,0,0,2,412,50,8,57,1,16,65,42,52,40,36,4,0,1,0,180,1,0
1,\DATASET\abfiles\r1\c26\after\SpellCheckerGUI.java,myGUI.SpellCheckerGUI,class,1,1,0,1,1,6,0,5,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,4,4,4,0,0,0,0,18,1,0
0,\DATASET\abfiles\r1\c26\before\BSTtimer.java,spellCheckGUI.BSTtimer,class,3,4,1,3,30,1,0,12,15,0.0,0.0,0.0,6,2,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,22,142,0,24,0,0,9,15,37,70,28,55,3,0,0,0,40,1,0
0,\DATASET\abfiles\r1\c26\before\SpellCheckUtil.java,spellCheckGUI.SpellCheckUtil,class,2,4,2,2,14,1,0,13,8,0.375,0.0,0.0,8,0,6,2,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,44,2,2,1,1,1,5,0,6,1,6,3,0,0,0,76,1,0
0,\DATASET\abfiles\r1\c26\before\BinarySearchTree.java,spellCheckGUI.BinarySearchTree,class,4,9,5,4,107,1,0,40,0,0.42000002,0.0,0.0,25,0,20,5,0,0,20,0,0,0,2,0,0,2,0,0,0,0,2,412,50,8,57,1,16,65,42,52,40,36,4,0,1,0,180,1,0
0,\DATASET\abfiles\r1\c26\before\TreeTraversal.java,spellCheckGUI.TreeTraversal,interface,1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0
0,\DATASET\abfiles\r1\c26\before\BinarySearchTree.java,spellCheckGUI.BinarySearchTree$BinaryNode,innerclass,2,2,0,2,50,1,0,12,23,0.5740741,0.0,0.0,18,0,15,3,0,0,15,0,0,0,2,0,0,2,0,0,0,0,1,109,15,4,28,0,6,5,20,25,2,10,3,0,0,0,114,2,0
0,\DATASET\abfiles\r1\c26\before\BSTtester.java,spellCheckGUI.BSTtester,class,2,2,0,2,43,2,0,31,0,0.6666667,0.0,0.0,18,0,17,0,1,0,18,0,0,0,4,0,0,0,0,4,0,0,1,301,0,16,1,8,0,216,25,40,0,41,1,0,0,0,146,1,0
0,\DATASET\abfiles\r1\c26\before\GUI.java,spellCheckGUI.GUI,class,2,4,2,2,5,5,0,13,0,0.5535714,0.0,0.0,4,0,2,2,0,0,2,0,0,0,14,1,1,13,0,0,0,0,1,79,0,0,0,0,0,13,23,22,0,18,1,0,0,0,49,1,0
0,\DATASET\abfiles\r1\c26\before\SortedSet.java,spellCheckGUI.SortedSet,interface,1,2,1,1,12,1,0,0,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0
0,\DATASET\abfiles\r1\c26\before\SpellCheckerGUI.java,spellCheckGUI.SpellCheckerGUI,class,1,1,0,1,1,6,0,5,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,4,4,4,0,0,0,0,18,1,0
0,\DATASET\abfiles\r1\c26\before\SpellChecker.java,spellCheckGUI.SpellChecker,class,2,4,2,2,15,1,0,10,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,51,5,2,2,1,0,20,9,9,4,6,4,0,0,0,69,1,0
1,\DATASET\abfiles\r1\c27\after\SortedSet.java,myGUI.SortedSet,interface,1,2,1,1,12,1,0,0,66,0.0,0.0,0.0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0
1,\DATASET\abfiles\r1\c27\after\BinarySearchTree.java,myGUI.BinarySearchTree$BinaryNode,innerclass,2,2,0,2,50,1,0,12,23,0.5740741,0.0,0.0,18,0,15,3,0,0,15,0,0,0,2,0,0,2,0,0,0,0,1,109,15,4,28,0,6,5,20,25,2,10,3,0,0,0,114,2,0
1,\DATASET\abfiles\r1\c27\after\BSTtester.java,myGUI.BSTtester,class,2,2,0,2,43,2,0,31,0,0.6666667,0.0,0.0,18,0,17,0,1,0,18,0,0,0,4,0,0,0,0,4,0,0,1,301,0,16,1,8,0,216,25,40,0,41,1,0,0,0,146,1,0
1,\DATASET\abfiles\r1\c27\after\SpellChecker.java,myGUI.SpellChecker,class,2,4,2,2,15,1,0,10,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,51,5,2,2,1,0,20,9,9,4,6,4,0,0,0,69,1,0
1,\DATASET\abfiles\r1\c27\after\TreeTraversal.java,myGUI.TreeTraversal,interface,1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0
1,\DATASET\abfiles\r1\c27\after\BSTtimer.java,myGUI.BSTtimer,class,3,4,1,3,30,1,0,12,15,0.0,0.0,0.0,6,2,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,22,142,0,24,0,0,9,15,37,70,28,55,3,0,0,0,40,1,0
1,\DATASET\abfiles\r1\c27\after\GUI.java,myGUI.GUI,class,2,4,2,2,5,5,0,13,0,0.5535714,0.0,0.0,4,0,2,2,0,0,2,0,0,0,14,1,1,13,0,0,0,0,1,79,0,0,0,0,0,13,23,22,0,18,1,0,0,0,49,1,0
1,\DATASET\abfiles\r1\c27\after\SpellCheckUtil.java,myGUI.SpellCheckUtil,class,2,4,2,2,14,1,0,13,8,0.375,0.0,0.0,8,0,6,2,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,44,2,2,1,1,1,5,0,6,1,6,3,0,0,0,76,1,0
1,\DATASET\abfiles\r1\c27\after\BinarySearchTree.java,myGUI.BinarySearchTree,class,4,9,5,4,107,1,0,40,0,0.42000002,0.0,0.0,25,0,20,5,0,0,20,0,0,0,2,0,0,2,0,0,0,0,2,412,50,8,57,1,16,65,42,52,40,36,4,0,1,0,180,1,0
1,\DATASET\abfiles\r1\c27\after\SpellCheckerGUI.java,myGUI.SpellCheckerGUI,class,1,1,0,1,1,6,0,5,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,4,4,4,0,0,0,0,18,1,0
0,\DATASET\abfiles\r1\c27\before\BSTtimer.java,spellCheckGUI.BSTtimer,class,3,4,1,3,30,1,0,12,15,0.0,0.0,0.0,6,2,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,22,142,0,24,0,0,9,15,37,70,28,55,3,0,0,0,40,1,0
0,\DATASET\abfiles\r1\c27\before\SpellCheckUtil.java,spellCheckGUI.SpellCheckUtil,class,2,4,2,2,14,1,0,13,8,0.375,0.0,0.0,8,0,6,2,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,44,2,2,1,1,1,5,0,6,1,6,3,0,0,0,76,1,0
0,\DATASET\abfiles\r1\c27\before\BinarySearchTree.java,spellCheckGUI.BinarySearchTree,class,4,9,5,4,107,1,0,40,0,0.42000002,0.0,0.0,25,0,20,5,0,0,20,0,0,0,2,0,0,2,0,0,0,0,2,412,50,8,57,1,16,65,42,52,40,36,4,0,1,0,180,1,0
0,\DATASET\abfiles\r1\c27\before\TreeTraversal.java,spellCheckGUI.TreeTraversal,interface,1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0
0,\DATASET\abfiles\r1\c27\before\BinarySearchTree.java,spellCheckGUI.BinarySearchTree$BinaryNode,innerclass,2,2,0,2,50,1,0,12,23,0.5740741,0.0,0.0,18,0,15,3,0,0,15,0,0,0,2,0,0,2,0,0,0,0,1,109,15,4,28,0,6,5,20,25,2,10,3,0,0,0,114,2,0
0,\DATASET\abfiles\r1\c27\before\BSTtester.java,spellCheckGUI.BSTtester,class,2,2,0,2,43,2,0,31,0,0.6666667,0.0,0.0,18,0,17,0,1,0,18,0,0,0,4,0,0,0,0,4,0,0,1,301,0,16,1,8,0,216,25,40,0,41,1,0,0,0,146,1,0
